STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CPV,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Cabo Verde,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1044.4575244620783,1068.8673848426222,1185.5808788793915,1291.3105313464462,1540.2175834530042,1762.1588839801082,1962.9210250377268,2181.7814009877025,2443.0365559771653,2714.0965601232997,3124.4948835502432,3216.646511966019,3388.4481445227443,3551.463843488102,3968.656917040876,4324.202324546386,4758.377049956777,5566.769491015832,6010.851368474716,5900.66086529142,6038.585256556646,6384.228440904148,6318.061087233644,6367.280013225015,6416.833011509767,6773.486799693858,7350.753587267269,7935.76176281072,7916.421153261741,8645.75646859343,6852.576699303546,7685.419213936686,9481.073354056049,10242.153201121184,11195.120531292341
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Lithuania,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9029.815859973993,8790.386772730662,7087.066562841927,6106.669241254321,5667.138347146703,6022.502260311854,6479.194590611054,7166.810619069258,7846.295336149722,7918.400204754067,8474.59300330083,9399.336561666072,10295.506696289885,11659.87873913338,12605.020190197094,13951.326188097713,15522.357925729411,17968.64458350628,19410.007759890344,17054.636556848633,18718.904371135795,21557.65674580519,23275.25175535882,24889.872622781782,26274.748876494563,26948.591937164463,28698.988786806145,31305.043693437216,36491.93852236887,40563.830488455504,41262.72769417246,45873.52732394857,50936.00495474423,52348.246821526795,55285.899193430414
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Argentina,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7158.308491570782,7960.978440188076,8667.85280386599,9472.445099427996,10103.02974159792,9890.924709248357,10495.83924525306,11403.480792604136,11835.676986910901,11463.853308326306,11499.982800251848,11117.754923786984,9953.46492880857,10933.392549159447,12117.679742309769,13464.812847056115,14843.577865964187,16455.112980167396,17276.757088680555,16182.075347767692,17847.61103731781,19104.990940522788,19430.417806811183,19928.989490167023,19487.418174886807,19899.149927524544,20105.761359796023,23385.07409049166,24410.39190633349,23516.826198088642,22393.347957535338,26300.274261175044,29808.807346800702,30221.4976888753,30431.1931223693
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Ireland,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,13742.875818570938,14398.764276934431,15115.769490397153,15811.48969489762,17011.438273395524,18944.044339188098,20481.573373668794,22637.382448244047,25093.995962125984,27041.347422159677,30215.93248966914,32573.46340243305,35222.02872435204,36280.4827472575,38729.2468204554,40466.23435157114,44222.653603419814,46782.3762067243,44169.0943411644,41491.47415328306,43212.20400032121,45525.718123904226,46726.21576653661,48838.77198255254,52640.7843918553,71588.26566383777,73012.81987203743,80450.35293365059,86299.34202169762,92022.59879983004,97799.9225748607,116903.61243516988,138522.5178002039,129682.60715051716,133437.47011701888
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Libya,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,17172.603309608166,20084.625905162964,19571.913113954713,18904.22421194487,19318.206777441574,18952.000871347045,19392.486963541316,20438.639917472905,19639.194732026084,19769.024431691287,20616.984868359854,20331.63151810025,20060.63969139826,22662.724214099664,23813.40115044959,26902.898587889533,28935.6615820305,30928.942281082804,30812.28372887026,29027.146807122775,30234.091872880505,15698.051907261164,26826.072975673305,21151.005191163284,17509.52850878449,17903.256539580278,16961.017711171677,18026.018783400814,18879.315130198378,16194.108206114559,10954.79904526496,12641.509771407456,12266.38968047156,13847.079219004505,14303.808773698796
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Puerto Rico,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,13409.936928148709,14082.925464353288,14964.354407126326,15896.117382169086,16758.750134588234,17723.982826153642,18260.04989123729,19301.20353716608,20479.563798159514,21779.45007227681,22938.03022671734,24881.97737818023,25467.36071995394,25967.781481598155,28993.073514850184,29350.306055728455,29955.58126413962,30587.999044537428,30782.453956562826,30533.68089941649,30908.79866308533,31697.218864708968,32077.6178539123,32279.40002909187,32391.067031153314,32323.545645998514,32245.848427665056,31866.61605717687,33706.59151579585,36217.7204390287,36858.60852179076,40559.47481181196,45327.51019242202,47543.39377615281,50247.84924616758
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Benin,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1186.1160690261565,1239.2249973474413,1265.252418750779,1311.3444933881456,1316.2443253910487,1395.2664444405868,1443.9677128036938,1507.924154004217,1537.1438255275782,1592.137821394466,1671.3572517285438,1745.9825622769552,1799.8826963949891,1841.6029728387382,1915.3464434638117,1945.564140522958,2020.6056773472212,2135.5378787372133,2215.3516385954167,2213.328956208093,2220.3285461148917,2264.8418692638443,2346.0841620454694,2511.653095883325,2670.4156139918723,2725.3372481714405,2842.0246258376046,2885.8938398772107,2965.306281436642,3148.979695978385,3244.58772756805,3464.2886286745,3844.154157458155,4129.966120014199,4434.564218402803
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Honduras,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,540.0187687885368,684.0149105416031,741.4489481542898,838.3873988742744,1073.8862079889277,1328.734463631048,1617.384603434692,1958.703745514604,2152.235233751873,2372.1821134537186,2587.422539304271,2645.254775556173,2714.5663201945017,2820.71404423524,3001.296713204387,3203.9591899072375,3437.6229634490273,3664.088284945402,3806.3470637384294,3655.797013831056,3757.546420624499,3900.711361733376,4016.346091018008,4137.326823778103,4460.057428331752,4845.5956652112545,5186.158974171613,5620.654552477326,5633.383238451896,5784.930810571108,5384.6983198303815,6202.980788120369,6805.493582945538,7178.339067815222,7486.018696164448
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Senegal,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1513.07729101075,1560.859684406258,1572.8900940431256,1587.7765266641647,1578.0946053473695,1656.2672497306069,1679.114941469331,1719.0479984510444,1798.3919995483666,1893.0328371207017,1963.2750987873858,2043.8528954093345,2026.7778244696901,2130.507974744865,2236.2940094983705,2350.200370424551,2422.09761798858,2499.3158288219156,2580.7194918021723,2605.722802507011,2662.5048662647937,2684.9498972231845,2764.2613070848224,2768.7681871198447,2853.8045625063514,2994.2803271487464,3101.1234849410794,3234.361581940883,3380.2159652944542,3647.951373572416,3752.91947490817,4173.677413996194,4530.22059496055,4777.614518615782,5070.6486207417975
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Sudan,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1467.99328613281,1598.86901855469,1709.70544433594,1793.81896972656,1805.20349121094,1902.43005371094,2005.60961914063,2358.26098632813,2427.79565429688,2475.06665039063,2616.46459960938,2769.4228515625,2898.138671875,3058.10375976563,3215.236328125,3407.35180664063,3637.32666015625,3836.48901367188,3937.52685546875,3731.61474609375,3805.62744140625,4112.21875,3710.376953125,3724.9599609375,4260.57177734375,4217.01025390625,4470.35498046875,4252.42138671875,4199.25048828125,3914.2255859375,3348.57836914063,3248.9755859375,3355.37817382813,2420.65795898438,2115.81616210938
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRE,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Pre-demographic dividend,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1668.9334021952259,1697.8811884468223,1744.3679273410607,1739.0686460848187,1720.1094572580719,1752.3308942519548,1838.0913804216407,1946.5479446541297,2062.523531669276,2129.4418049959354,2248.266566502318,2332.1974472190936,2430.636888673304,2366.5372188859155,2666.7781064240103,2825.7711803423254,3005.3273104369523,3181.7100924650804,3354.6118711553804,3438.824352163733,3606.4110428415015,3734.46549901872,3807.4018083850838,3971.227361704441,4091.0417024867793,3910.5912778382776,3889.733155184434,3981.6856326393727,4170.342161102336,4348.629877608082,4216.236628500196,4514.399935616195,4931.925363239748,5102.900927131579,5268.749248919466
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Dominica,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4667.434997390962,4913.671580793841,5125.493161155077,5352.055574798866,5464.754198243206,5749.097157487761,6041.210858608124,6289.762234942434,6617.219167598656,6759.45897490393,7111.413110286902,7290.628324455149,7167.04271942728,7714.295098570938,8232.18460901,8557.41594949633,9199.881763579408,9949.48016534769,10862.258274659363,10803.556367692401,10924.095324550632,11122.89941402936,10920.908507924521,11286.269697486101,12083.29263148199,12092.731599267632,12945.002957164279,12696.195661262156,15069.89724153033,16020.59447202171,14243.762312389783,15808.974350394501,18802.081991320545,20285.982166370708,21300.684869808898
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Arab World,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6807.837136172771,7124.668663445193,7553.163203998278,7757.270508858342,7938.518412936272,8105.220328103333,8435.504499747212,8829.127747667902,9164.987704931067,9355.441855817378,9944.486687483304,10137.393248732678,10152.49384766001,10468.017810976437,11487.517334369495,12202.834732238964,13018.857119673168,13618.279291005701,14288.847744066406,14113.556077255746,14676.781859890834,15244.995795016508,16106.53064142767,16033.859876283172,15817.082766038387,14332.866212073046,13860.663315329202,14473.336384684013,15558.130796624464,15746.004884203932,14309.392806944277,16026.63570383217,17956.1315624334,18488.741561100607,18870.314811050728
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGR,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Bulgaria,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7547.982031302346,7215.339027130799,6916.961488450501,7031.97169211548,7337.565052565537,7742.857416746528,6849.002104076802,5750.677996596542,6178.057699210829,5807.800547508175,6424.145372958806,6960.2861014195905,7786.404363999631,8416.40773414609,9200.482425637274,10291.428291498005,11405.588569460146,12821.840411182044,14346.848455653153,14188.10488213019,14954.254320682734,15747.347658290802,16327.338275814282,16893.768955609637,17990.762149881117,18896.102861650998,20745.847209439926,22317.25489480626,23997.68768961836,26765.719204986708,27351.86074486011,30959.111845980715,36320.142229519224,38829.19132081018,41969.4515718999
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Finland,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18148.622779155226,17562.84138724588,17270.941136956706,17457.767629236914,18457.65414645475,19567.78264442157,20067.45337675085,21787.10829001788,23569.933380612503,24761.816556563797,26782.85742590165,27798.05827354214,28596.260634545706,29042.698985165003,31195.1243346394,32047.706931556433,34440.37710391617,37842.916469520285,40081.22124820658,37988.44986595364,38946.22826535803,40845.956672984925,40739.113180942055,41325.80520723206,41547.098448539335,42257.85937912968,44562.40110720671,47234.85286009387,49248.67753958663,52276.11157239922,53296.57927988517,56790.376617769165,62133.137521991164,63414.99368781773,65378.38418597206
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Central Europe and the Baltics,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7541.141105104462,6985.8227893523235,6840.68047103272,7031.282643194097,7447.83538036606,8023.786577593468,8429.846443498913,8729.839823483762,9119.234990100846,9420.75676404161,10038.243053839735,10817.731006466473,11630.662811661437,12319.039041509668,13467.629052879389,14279.467656057097,15868.521320846628,17693.663193139448,19607.90922945477,19654.203467335574,20812.600639413624,22312.730537202107,23101.250510094425,23869.0943328988,24971.516112316323,26201.330359837204,27864.333212627298,29977.33981467214,32302.372963033384,35861.69380223311,36454.22563901309,40122.47086407219,45290.56666149338,47989.03365803395,50487.330481911784
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,"Micronesia, Fed. Sts.","GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1675.4146533943804,1826.9305977980982,1905.4050302869882,2064.833099522799,2059.0131680904497,2226.0692898940197,2181.633113808769,2074.649755493841,2151.553812246202,2200.6438260117015,2346.9190534672703,2436.4631731812374,2483.4582518484303,2580.8725166742834,2573.9730156990763,2728.61800192302,2824.4825395175963,2873.0297707632103,2877.450971298532,2953.5446170278324,3063.0375192356423,3239.759283157047,3238.4048611785092,3165.6568574279618,3129.5469405430094,3288.921606692753,3340.4463934642795,3461.364608280844,3526.8728784721447,3718.7920843291886,3683.9898148367392,3946.4160810916583,4086.9798010393984,4233.744925587685,4346.842496718753
