STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Lower middle income,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8856.76531852627,8962.71492638032,8951.136590784788,9078.353285514728,9304.09715576305,9603.962817108613,9712.364388792897,9881.032837814026,10146.713834280095,10301.27163440771,10505.325512703625,10752.536648113082,11151.53533933146,11666.185832145746,12185.056207383725,12841.59373492821,13508.410892827424,13927.130694753027,14567.803170407433,15319.206793641806,15829.496428925228,16446.217885970633,17056.262066033934,17779.24816006209,18549.136511494442,19286.907009476665,20059.679080112335,20833.9849893692,21227.924031439445,20544.170266746984,21094.504732692978,21501.647258326768,22127.716939571226,22703.201606303137
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Brazil,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,32045.034562655594,31036.24900988595,31300.6459429225,32419.624963788123,33062.209157510144,34226.83146070867,34480.5509647268,34155.04462510573,33554.6102504925,34062.025883758935,33602.55085947895,33446.739338502375,33405.50222304102,34011.55532117182,34309.30409887957,34900.00570259188,36462.80852584018,37362.25747589101,37086.501586847146,39603.46027918142,41004.661291198034,41342.86670653539,41958.26437767602,41620.500786707904,40241.36032346768,39749.32150586494,40207.02538189127,40287.82074136073,39945.50864153635,41893.32372795631,41904.83151815733,40322.921254576555,41147.69338155808,42238.134814796445
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Albania,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10334.021187728044,12207.601787120877,12715.122920443087,13175.26712752311,14100.70562472829,15219.774078776936,13760.422758368995,15678.628815798696,18042.344240374347,19108.813983897377,20901.060962418323,21624.530261886328,22770.466928925045,24049.89871619033,25501.92280458805,27314.335552701737,29683.010961055203,31196.93605359752,31080.715428988988,31852.933400848284,29637.38330818586,31671.498648536188,36394.98383505167,37877.86457236352,37276.7168683313,37112.273750140754,37478.04147318408,37926.860111294496,38165.4482436877,39105.80044562515,42292.5693982065,43139.179737002225,45446.59225228669,47788.36473888954
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Costa Rica,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,31781.13188740017,33669.89200054734,34427.6980019022,34617.75146144255,34739.39839610726,35743.2716783607,35002.47174279934,35287.462223388655,35903.689385316626,36422.82954601054,36216.31260549476,36902.08943811425,37458.9299441925,38843.471523408334,37995.62633254876,39942.43815921732,41150.818188991114,42729.450509634626,43104.416045837024,45175.045401883835,46398.807207603815,44849.26773750387,45218.171599955574,45804.80409512982,47695.841191491454,51317.46775707278,52359.26266167745,51737.97124553852,51683.90071986843,55315.31203025237,57099.05032899037,56811.396351175055,61815.42443690152,63701.111631572196
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Lebanon,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,29993.028533657314,34265.1599658216,37216.252379019126,39417.23011934988,41006.247515016155,44662.21406862361,43920.493308242556,44305.314581719635,42854.890188134275,42176.607475809345,42663.564175780484,43047.827397191926,43355.28052245742,45092.12816824198,45584.80961504071,45543.22652169947,48835.85641682977,50740.178770047685,53522.03972744332,56629.06866550262,56076.31354680451,55606.06808635709,52273.90876173334,48094.74158356513,47306.64777804577,49356.0004133992,51278.021503096235,51949.656122681554,50086.979540283966,44268.4905165187,40045.26312359839,38899.23295767221,38139.787243081075,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Bhutan,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8393.78098660593,9100.027279960535,9641.07431577371,10077.239371363363,10856.934685998385,11363.88460317709,11665.653894582969,12004.193622005598,12538.949805542978,12543.451513115499,13019.075110343814,13855.58290265128,14383.358477760634,14669.991667866607,15258.398161503314,15688.20333839196,17879.969925148434,18280.322618487113,19272.118455705393,21472.86672708377,23075.657021569135,24638.869463407915,24501.609188401177,26542.840829786248,27561.85031641003,29571.124853255227,29849.414179174677,30532.046044117527,29729.117983693446,26297.01955189515,26460.578908479092,30393.893419243657,29545.9263306656,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Central Europe and the Baltics,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,38320.98983513202,36713.00258384432,37503.298354289334,38870.601805261955,41020.176329720955,42620.46038885044,42938.25916592965,43857.5611387649,45308.21579826054,47874.84518667828,50054.45686503676,52605.591130653935,54305.83626841601,57327.73662494298,59314.56929443769,62078.26173135369,64338.98778343354,65902.29083110565,65620.77509033927,66699.8965982107,69336.63726460654,69849.30882992837,70326.37703149604,71256.80752658503,73114.36738592372,74266.26436834197,76721.55259791375,79884.49118350833,82826.76701019259,81419.01270370382,86755.221455895,89178.60055037633,89512.84358724226,91471.60056099684
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Niger,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3304.7494694740185,3264.8173237033493,3170.990738912872,3125.256839673647,3097.0154411570347,2999.861797784868,2951.03741467495,3140.4963481686013,3035.6443744236353,2906.608662444838,3021.264254552396,3081.2851223759585,3059.8483104109514,2991.7500568251253,3119.5908090531307,3178.7829538301917,3154.387086676555,3269.831312618264,3207.9408558333507,3345.6907165665725,3289.858788383125,3654.418006276495,3770.0298489013894,3944.5960046463374,3966.276675032574,4035.469685953511,4080.9119049327683,4214.856406508755,4302.803752247682,4329.705030019086,4225.124128454314,4507.026687912394,4397.052516783276,4665.727621826512
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Hong Kong SAR, China",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,67118.50552430787,71638.47480900107,74893.37721673999,77378.84308325817,78409.70848989865,77812.869070778,80560.65907608086,76768.3139444908,79207.07147139795,83159.38330385953,82356.03592893989,84532.63928920952,88089.85282450932,93355.60476989033,98033.52416611939,102678.77831640633,106931.65845346329,108476.29602749561,107165.55542090526,114094.30762270623,116156.23854560153,115636.26915248384,117371.35679409947,119930.36892791155,121395.91002032958,123445.27897401345,126739.18486804426,128537.33614247171,126827.88881188288,124435.14450611563,133018.79597863238,129856.64768124287,129534.0686935541,133494.9814320926
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,São Tomé and Príncipe,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,32912.82619983635,32590.569138016515,32276.85559963683,32383.63079954133,32438.02732222471,32363.778742801802,32178.12906559957,32450.345077778642,32735.333217512958,32422.903678075418,33326.920010704685,34380.65059797186,35710.919852068204,35935.85748244392,37521.476134683064,39940.43410334789,40103.867383513156,41317.43582877265,41570.54268629953,41005.59408970837,40744.96445811963,40805.4288774897,41551.86363635369,42281.3542305245,41753.968087356596,42689.12282257636,43234.20531163276,44287.582409265175,44437.18486532219,45848.05900267251,45051.50181874894,42792.72101335195,41854.53966015007,41308.116509880056
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Norway,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,123486.86933734703,127341.66975651652,129632.17086598274,133735.83877244347,139161.40955786925,142387.47346067993,147417.0346721888,147926.75697391163,148418.15392798415,152067.12311403855,154339.42186232685,155583.94034016778,156120.65433731079,160802.04031055956,163442.99849693044,163478.53264970763,164079.38451176396,162527.62937978815,158786.21076616022,160140.1372174783,159386.86432231442,161336.47358617614,161575.10502340063,163871.51801889593,165679.80772399684,167166.14598339045,170858.73995587413,170022.68893697232,169374.75011889366,167390.3006788251,171112.17271102426,171968.13148832964,171584.05887518273,173771.6694465803
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Paraguay,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,26147.431437665295,25901.105376406325,26397.358225210937,26767.841330843046,27354.232068346253,28437.650065076592,27874.689675978792,26913.684927417926,26179.13749184299,25643.418326007155,24507.94844332722,24846.08996995639,25062.713281384968,24063.9547620408,23980.396739696036,25912.8065684112,25921.50839902105,26790.582743867024,26367.454331286524,29214.645729744214,29760.81572916958,27377.755534667507,29696.111371750932,31706.33372788765,31861.279222428024,31894.755136062864,32660.970083362703,32801.50054493516,32048.212662287417,32634.053355740587,32561.06513077118,32622.480185614702,33339.92649917045,34333.95762141436
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,El Salvador,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,17954.115995607255,18881.721983336447,19756.944829048178,19500.3474735789,20348.737447294312,20664.54895490117,21133.46925125682,20452.26361764092,20832.520497360623,20949.617553181237,21121.58910026599,21288.604541342913,21097.13821161113,21622.061175773342,22005.46219139459,22524.560668061407,22522.92199625363,22776.6454893734,22540.269970853467,22331.267208271533,22829.681409412686,22813.066996003476,22822.570808951306,23451.438649445106,23971.009505786835,24185.477582459334,24599.31427817272,25035.774750820132,25056.097368215476,24405.81112450882,25801.315838921993,25572.568754181797,26036.224888499597,26336.741602270817
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Sub-Saharan Africa,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9811.541851490922,9519.58805998066,9138.85954331236,8939.550099555485,8956.057775041652,9170.7704420071,9298.97159400372,9284.9643528488,9225.42110597767,9280.518870518592,9417.624116954794,9775.542342053219,9909.767051661205,10292.70143691088,10614.655211586263,10965.726595058388,11349.717852034788,11662.90486853316,11805.868184890693,12305.143282013,12486.001994472224,12633.108160381244,12904.687857307437,13280.110133939175,13359.662760078083,13195.774814860595,13246.735312284824,13274.016438989911,13293.919403090216,12746.868406635347,12764.294309858265,12767.06880162515,12686.708074999588,12829.085132708786
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Portugal,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,60478.04844672472,62819.35530958851,62372.64777379411,63477.383939019644,66161.1372039333,67810.48013261355,68904.32954394339,68521.34253575995,70486.69490179859,71716.98444175888,71698.84919131226,71636.94899047281,71925.28559124688,73685.97262975658,74646.72472682068,75420.18374942869,77121.15279818593,76993.51995968058,76803.22035169713,79245.93849067476,80508.42798478961,80561.73363824567,81846.58410122058,81162.49930087442,81515.97204180039,82144.83612080214,82205.49360158991,82700.16944858579,84201.5906659089,79242.58315118338,83115.81848030708,86425.55689385196,87277.01682920766,88279.31423882666
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Hungary,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,49798.12487673534,48926.71604020714,49709.93034347808,50346.92049706949,50648.217172616896,50578.56350517991,51450.687384854886,53359.19238408514,53716.41650787615,55545.90889900984,56811.40339261024,59119.72114120179,61363.03637164091,64163.626386654,67703.53692885772,70441.9398163817,70693.23220971934,71896.59672138917,69453.71861941657,70557.62288897685,71553.28604244793,70017.63090788595,70231.98534321813,69705.36614821559,70304.76245582438,69687.65338730953,71433.87762198485,74573.83840886172,78002.82610087335,75472.34185944826,80107.07720449423,82283.85413300645,81225.7810530718,82178.82758467249
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Congo, Rep.",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,28045.35238442664,27909.187612555063,26776.152517957824,24585.22902268141,24805.669851937164,25073.723081200817,24370.771513105654,24744.14628836276,23461.433071923726,24024.827127841116,23852.578229032515,24289.754441511763,23831.620697074835,23749.128935159613,24567.917307440763,25401.529707402613,22902.078638789826,23570.881005457017,25206.73488185574,26393.96373755934,26218.31305465809,28155.947709812255,27518.65837400019,28712.57909705915,28333.030606587614,25377.45826033955,23506.69262399985,22426.93370962267,22023.733538825527,20958.62780278231,20410.59521209642,19452.024629406154,19166.448420389494,19016.124849218482
